movieId,title,genres,year,movieTitle,imdb_url,cover_url
102,Mr. Wrong,Comedy,1996.0,Mr. Wrong (1996),https://www.imdb.com/title/tt0117102,https://m.media-amazon.com/images/M/MV5BZTIwOThjZmQtMWExMC00NzIwLWI0YzAtMWIzNTNlODdjNjg5XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
103,Unforgettable,Mystery|Sci-Fi|Thriller,1996.0,Unforgettable (1996),https://www.imdb.com/title/tt0118040,https://m.media-amazon.com/images/M/MV5BMjQxODM0MjY2Nl5BMl5BanBnXkFtZTgwOTkwMDcyMTI@.jpg
104,Happy Gilmore,Comedy,1996.0,Happy Gilmore (1996),https://www.imdb.com/title/tt0116483,https://m.media-amazon.com/images/M/MV5BZWI2NjliOTYtZjE1OS00YzAyLWJjYTQtYWNmZTQzMTQzNzVjXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
105,The Bridges of Madison County,Drama|Romance,1995.0,The Bridges of Madison County (1995),https://www.imdb.com/title/tt0112579,https://m.media-amazon.com/images/M/MV5BNmRiZDZkN2EtNWI5ZS00ZDg3LTgyNDItMWI5NjVlNmE5ODJiXkEyXkFqcGdeQXVyMjQwMjk0NjI@.jpg
106,Nobody Loves Me (Keiner liebt mich),Comedy|Drama,1994.0,Nobody Loves Me (Keiner liebt mich) (1994),https://www.imdb.com/title/tt0110251,https://m.media-amazon.com/images/M/MV5BMTM1NzQ2NjQ3Ml5BMl5BanBnXkFtZTcwNzg5NjYxMQ@@.jpg
107,Muppet Treasure Island,Adventure|Children|Comedy|Musical,1996.0,Muppet Treasure Island (1996),https://www.imdb.com/title/tt0117110,https://m.media-amazon.com/images/M/MV5BMTlmNzhiMWEtOWVjZC00NmM0LTgxNDItMDJmYTkxYTZkY2FjXkEyXkFqcGdeQXVyNTUyMzE4Mzg@.jpg
108,Catwalk,Documentary,1996.0,Catwalk (1996),https://www.imdb.com/title/tt0103384,https://m.media-amazon.com/images/M/MV5BOWE1ZDQ0ZjQtMzA4NC00NzhjLTkxYjYtYWEwODBmOWE0NjJkXkEyXkFqcGdeQXVyMjE5MjEyNjM@.jpg
110,Braveheart,Action|Drama|War,1995.0,Braveheart (1995),https://www.imdb.com/title/tt0112573,https://m.media-amazon.com/images/M/MV5BMzkzMmU0YTYtOWM3My00YzBmLWI0YzctOGYyNTkwMWE5MTJkXkEyXkFqcGdeQXVyNzkwMjQ5NzM@.jpg
111,Taxi Driver,Crime|Drama|Thriller,1976.0,Taxi Driver (1976),https://www.imdb.com/title/tt0075314,https://m.media-amazon.com/images/M/MV5BM2M1MmVhNDgtNmI0YS00ZDNmLTkyNjctNTJiYTQ2N2NmYzc2XkEyXkFqcGdeQXVyNzkwMjQ5NzM@.jpg
112,Rumble in the Bronx (Hont faan kui),Action|Adventure|Comedy|Crime,1995.0,Rumble in the Bronx (Hont faan kui) (1995),https://www.imdb.com/title/tt0113326,https://m.media-amazon.com/images/M/MV5BZDMzNzVkMTAtZjRlYi00NmM3LWJmY2UtZjU0MGMxODg5MDg1L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg
113,Before and After,Drama|Mystery,1996.0,Before and After (1996),https://www.imdb.com/title/tt0115645,https://m.media-amazon.com/images/M/MV5BOWJmODIwYWUtNTNkYy00Njk4LWJkODktMzA5ZTdkMTZhZmZiXkEyXkFqcGdeQXVyNjMwMjk0MTQ@.jpg
116,Anne Frank Remembered,Documentary,1995.0,Anne Frank Remembered (1995),https://www.imdb.com/title/tt0112373,https://m.media-amazon.com/images/M/MV5BNGZjNzg2MzMtNzJiZi00YTMxLWEwNGMtZGI0ODBiN2RmMGRiXkEyXkFqcGdeQXVyMzExODEzNDA@.jpg
117,The Young Poisoner's Handbook,Crime|Drama,1995.0,The Young Poisoner's Handbook (1995),https://www.imdb.com/title/tt0115033,https://m.media-amazon.com/images/M/MV5BMTg0MTE5OTMzNV5BMl5BanBnXkFtZTcwMDM0MzkzMQ@@.jpg
118,If Lucy Fell,Comedy|Romance,1996.0,If Lucy Fell (1996),https://www.imdb.com/title/tt0116606,https://m.media-amazon.com/images/M/MV5BMmFjYWU4YTgtZGQ1OC00ZjhlLWI3ZjMtMzZhN2I1Y2I1MWJjXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
119,"Steal Big, Steal Little",Comedy,1995.0,"Steal Big, Steal Little (1995)",https://www.imdb.com/title/tt0114536,https://m.media-amazon.com/images/M/MV5BN2RjYzZhZmUtNThhMi00OTE1LTljNjgtYTM1MjFlNjZjMzE3XkEyXkFqcGdeQXVyMTQ3Njg3MQ@@.jpg
121,The Boys of St. Vincent,Drama,1992.0,The Boys of St. Vincent (1992),https://www.imdb.com/title/tt0106473,https://m.media-amazon.com/images/M/MV5BODc3YjhlN2UtOWI3Mi00YTg4LTlhM2ItODI2ZGYzNjIxMDIzXkEyXkFqcGdeQXVyMDUyOTUyNQ@@.jpg
122,Boomerang,Comedy|Romance,1992.0,Boomerang (1992),https://www.imdb.com/title/tt0103859,https://m.media-amazon.com/images/M/MV5BZDZmZDU5MGYtMTU3YS00NDczLWJmOTQtOTdlODk2NmMxZjllXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
123,Chungking Express (Chung Hing sam lam),Drama|Mystery|Romance,1994.0,Chungking Express (Chung Hing sam lam) (1994),https://www.imdb.com/title/tt0109424,https://m.media-amazon.com/images/M/MV5BNmEyYzUwYTMtYTNiNS00YWE4LWIxZTEtNTVlZDBlNmQ4NGE2XkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg
125,Flirting With Disaster,Comedy,1996.0,Flirting With Disaster (1996),https://www.imdb.com/title/tt0116324,https://m.media-amazon.com/images/M/MV5BZWU5ZmIwMzktZjNmMy00Y2U3LTg4ZDctMjI4OWVlM2UwYjE0XkEyXkFqcGdeQXVyMTMxMTY0OTQ@.jpg
126,The NeverEnding Story III,Adventure|Children|Fantasy,1994.0,The NeverEnding Story III (1994),https://www.imdb.com/title/tt0110647,https://m.media-amazon.com/images/M/MV5BM2U0NDQxMDEtNzU1YS00ZjM2LTg3Y2QtZGRjMDAxMzBhODRkXkEyXkFqcGdeQXVyNTUyMzE4Mzg@.jpg
128,Jupiter's Wife,Documentary,1994.0,Jupiter's Wife (1994),https://www.imdb.com/title/tt0110217,https://m.media-amazon.com/images/M/MV5BMTI3ODIyODY4N15BMl5BanBnXkFtZTcwNjE3MjUyMQ@@.jpg
129,Pie in the Sky,Comedy|Romance,1996.0,Pie in the Sky (1996),https://www.imdb.com/title/tt0106102,https://m.media-amazon.com/images/M/MV5BMTYzMDcxNzY3Nl5BMl5BanBnXkFtZTcwNjI5NzMyNA@@.jpg
132,Jade,Thriller,1995.0,Jade (1995),https://www.imdb.com/title/tt0113451,https://m.media-amazon.com/images/M/MV5BYTcwZDIyMDEtN2Q4MS00ZTIxLWEwMjMtM2I5NWViOTNjMGRhXkEyXkFqcGdeQXVyNjU0NTI0Nw@@.jpg
135,Down Periscope,Comedy,1996.0,Down Periscope (1996),https://www.imdb.com/title/tt0116130,https://m.media-amazon.com/images/M/MV5BMTlkNGU1NDctNDAwZC00ZThlLWE4YTgtMWU5YjJjYzIyY2VjXkEyXkFqcGdeQXVyNTIzOTk5ODM@.jpg
137,Man of the Year,Documentary,1995.0,Man of the Year (1995),https://www.imdb.com/title/tt0113756,https://m.media-amazon.com/images/M/MV5BMjY3MjczMjQwMV5BMl5BanBnXkFtZTcwNDM3OTEzMQ@@.jpg
140,Up Close and Personal,Drama|Romance,1996.0,Up Close and Personal (1996),https://www.imdb.com/title/tt0118055,https://m.media-amazon.com/images/M/MV5BZTZjYmNkZTYtOTA0Zi00NDcyLWI2YzQtOTgyZjQ2YzM5Y2E2XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
141,The Birdcage,Comedy,1996.0,The Birdcage (1996),https://www.imdb.com/title/tt0115685,https://m.media-amazon.com/images/M/MV5BMTM2NjExODYyOF5BMl5BanBnXkFtZTcwNTc0NjgyNA@@.jpg
144,The Brothers McMullen,Comedy,1995.0,The Brothers McMullen (1995),https://www.imdb.com/title/tt0112585,https://m.media-amazon.com/images/M/MV5BMTQ2YTY2OWMtODdjNy00MmE4LWE1MDEtOTdmMzc4ZDBjNzQ5XkEyXkFqcGdeQXVyNTM0NTU5Mg@@.jpg
145,Bad Boys,Action|Comedy|Crime|Drama|Thriller,1995.0,Bad Boys (1995),https://www.imdb.com/title/tt0112442,https://m.media-amazon.com/images/M/MV5BMGE1ZTQ0ZTEtZTEwZS00NWE0LTlmMDUtMTE1ZWJiZTYzZTQ2XkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg
146,The Amazing Panda Adventure,Adventure|Children,1995.0,The Amazing Panda Adventure (1995),https://www.imdb.com/title/tt0112342,https://m.media-amazon.com/images/M/MV5BZmUyZWJmZDktMjE0Yy00MjUwLTlmMmUtNTk0YjFkODUxZTVkXkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg
147,The Basketball Diaries,Drama,1995.0,The Basketball Diaries (1995),https://www.imdb.com/title/tt0112461,https://m.media-amazon.com/images/M/MV5BMjdlNzQxZGUtZTg5YS00ODg2LTkxMzctMDAyNmEwM2YyZjA4XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
148,Awfully Big Adventuren,Drama,1995.0,Awfully Big Adventuren (1995),https://www.imdb.com/title/tt0112427,https://m.media-amazon.com/images/M/MV5BN2I1ZGQzM2YtYTlhYy00MmRiLTlhYWUtMjk2OTMyODNjNjgyXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
149,Amateur,Crime|Drama|Thriller,1994.0,Amateur (1994),https://www.imdb.com/title/tt0109093,https://m.media-amazon.com/images/M/MV5BZGIzZDYwZjAtYzY4YS00OTQ1LThiZDQtMzBhODk1MTdjYjIyXkEyXkFqcGdeQXVyNTcwNjUwNzk@.jpg
150,Apollo 13,Adventure|Drama|IMAX,1995.0,Apollo 13 (1995),https://www.imdb.com/title/tt0112384,https://m.media-amazon.com/images/M/MV5BMjc4MzZlNmQtN2ZlOS00OGQzLWI5YjEtNDQ2YmZlN2FjNTIxXkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg
151,Rob Roy,Action|Drama|Romance|War,1995.0,Rob Roy (1995),https://www.imdb.com/title/tt0114287,https://m.media-amazon.com/images/M/MV5BMjE2NTU2ODI0MV5BMl5BanBnXkFtZTcwNTIwODU2NA@@.jpg
152,The Addiction,Drama|Horror,1995.0,The Addiction (1995),https://www.imdb.com/title/tt0112288,https://m.media-amazon.com/images/M/MV5BMWYzN2EyMmMtMTU2My00MWY2LTkyMGYtMjk0MzVkZGZiMzNjXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
153,Batman Forever,Action|Adventure|Comedy|Crime,1995.0,Batman Forever (1995),https://www.imdb.com/title/tt0112462,https://m.media-amazon.com/images/M/MV5BNDdjYmFiYWEtYzBhZS00YTZkLWFlODgtY2I5MDE0NzZmMDljXkEyXkFqcGdeQXVyMTMxODk2OTU@.jpg
154,Beauty of the Day (Belle de jour),Drama,1967.0,Beauty of the Day (Belle de jour) (1967),https://www.imdb.com/title/tt0107943,https://m.media-amazon.com/images/M/MV5BNDYwOThlMDAtYWUwMS00MjY5LTliMGUtZWFiYTA5MjYwZDAyXkEyXkFqcGdeQXVyNjY1NTQ0NDg@.jpg
155,Beyond Rangoon,Adventure|Drama|War,1995.0,Beyond Rangoon (1995),https://www.imdb.com/title/tt0112495,https://m.media-amazon.com/images/M/MV5BNThiM2NjYjAtNzIzOC00NTY3LWIxZGEtMDkzMmEzMGJhZTE0XkEyXkFqcGdeQXVyNjMwMjk0MTQ@.jpg
156,Blue in the Face,Comedy|Drama,1995.0,Blue in the Face (1995),https://www.imdb.com/title/tt0112541,https://m.media-amazon.com/images/M/MV5BYzlkYTMwYWYtOGFiMy00N2U3LThkYTMtYWEyZWY5MTIyY2E4XkEyXkFqcGdeQXVyMjQwMjk0NjI@.jpg
157,Canadian Bacon,Comedy|War,1995.0,Canadian Bacon (1995),https://www.imdb.com/title/tt0109370,https://m.media-amazon.com/images/M/MV5BMTUwNDU0NzcwMl5BMl5BanBnXkFtZTcwNzk1NjAzNA@@.jpg
158,Casper,Adventure|Children,1995.0,Casper (1995),https://www.imdb.com/title/tt0112642,https://m.media-amazon.com/images/M/MV5BZmQzZThjNDQtMjAxNC00YzhjLWFkNmItZDg4NjkxNjZkMjMxXkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg
159,Clockers,Crime|Drama|Mystery,1995.0,Clockers (1995),https://www.imdb.com/title/tt0112688,https://m.media-amazon.com/images/M/MV5BY2JmNTUyYWQtMTZhMy00YTE4LTllNGItMDZmNTBiZTkyNjE2XkEyXkFqcGdeQXVyMTMxMTY0OTQ@.jpg
160,Congo,Action|Adventure|Mystery|Sci-Fi,1995.0,Congo (1995),https://www.imdb.com/title/tt0112715,https://m.media-amazon.com/images/M/MV5BMmQ2YWFjZGItMTNiZi00ZDFmLWE3ZTAtNTZiZTI5ZjBjYzlkXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
161,Crimson Tide,Drama|Thriller|War,1995.0,Crimson Tide (1995),https://www.imdb.com/title/tt0112740,https://m.media-amazon.com/images/M/MV5BMmFkY2IxNTAtMWRiNS00MWU2LWI1NDYtY2YxYTQyYTk5OTBhXkEyXkFqcGdeQXVyNDk3NzU2MTQ@.jpg
162,Crumb,Documentary,1994.0,Crumb (1994),https://www.imdb.com/title/tt0109508,https://m.media-amazon.com/images/M/MV5BNmQ5ZjEyMWItYzFjOC00YzQxLTk2ZTYtMWQzNTg1MWY2NmI3XkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg
163,Desperado,Action|Romance|Western,1995.0,Desperado (1995),https://www.imdb.com/title/tt0112851,https://m.media-amazon.com/images/M/MV5BYjA0NDMyYTgtMDgxOC00NGE0LWJkOTQtNDRjMjEzZmU0ZTQ3XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
164,Devil in a Blue Dress,Crime|Film-Noir|Mystery|Thriller,1995.0,Devil in a Blue Dress (1995),https://www.imdb.com/title/tt0112857,https://m.media-amazon.com/images/M/MV5BMmFjZjllZTQtZjQ0ZS00Y2M1LWI1NjYtYjQ2YzczOTQyMjJjXkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg
165,Die Hard: With a Vengeance,Action|Crime|Thriller,1995.0,Die Hard: With a Vengeance (1995),https://www.imdb.com/title/tt0112864,https://m.media-amazon.com/images/M/MV5BZjI0ZWFiMmQtMjRlZi00ZmFhLWI4NmYtMjQ5YmY0MzIyMzRiXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
166,The Doom Generation,Comedy|Crime|Drama,1995.0,The Doom Generation (1995),https://www.imdb.com/title/tt0112887,https://m.media-amazon.com/images/M/MV5BYjEwZDUyODktOGVmOC00ZjIyLTlmM2YtZDZjY2Y2ZWE4ZjMyXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
168,First Knight,Action|Drama|Romance,1995.0,First Knight (1995),https://www.imdb.com/title/tt0113071,https://m.media-amazon.com/images/M/MV5BNzQ1MDU2ZWUtMmYzOS00ZWExLTk4M2QtNzE5MTFkZTNmZTJhXkEyXkFqcGdeQXVyMTMxODk2OTU@.jpg
169,Free Willy 2: The Adventure Home,Adventure|Children|Drama,1995.0,Free Willy 2: The Adventure Home (1995),https://www.imdb.com/title/tt0113114,https://m.media-amazon.com/images/M/MV5BZmZlNDBmMzctNmJiOC00YWZkLTk4MzYtOTU4NzZkMmUxMDRjXkEyXkFqcGdeQXVyNjMwMjk0MTQ@.jpg
170,Hackers,Action|Adventure|Crime|Thriller,1995.0,Hackers (1995),https://www.imdb.com/title/tt0113243,https://m.media-amazon.com/images/M/MV5BNmExMTkyYjItZTg0YS00NWYzLTkwMjItZWJiOWQ2M2ZkYjE4XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
171,Jeffrey,Comedy|Drama,1995.0,Jeffrey (1995),https://www.imdb.com/title/tt0113464,https://m.media-amazon.com/images/M/MV5BMWM0ODdjOWEtOTJhYy00NmQ0LThmOTctMDNmZTEwNzA5MGM1XkEyXkFqcGdeQXVyNjk1Njg5NTA@.jpg
172,Johnny Mnemonic,Action|Sci-Fi|Thriller,1995.0,Johnny Mnemonic (1995),https://www.imdb.com/title/tt0113481,https://m.media-amazon.com/images/M/MV5BNTdhYjEzYTEtYTkwZC00NzgxLWI0ZWEtYmEyMGZhOWYwMjE2XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
173,Judge Dredd,Action|Crime|Sci-Fi,1995.0,Judge Dredd (1995),https://www.imdb.com/title/tt0113492,https://m.media-amazon.com/images/M/MV5BYmM1NzUyY2YtOTU4My00ZmFmLWI4ZjYtYzJlM2JlOTBhZmIzXkEyXkFqcGdeQXVyNjE5MjUyOTM@.jpg
174,Jury Duty,Comedy,1995.0,Jury Duty (1995),https://www.imdb.com/title/tt0113500,https://m.media-amazon.com/images/M/MV5BN2RlNGM4NjEtNjUxZC00YjA2LThjYjQtMDdkNDA1YzNlNzJjXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
175,Kids,Drama,1995.0,Kids (1995),https://www.imdb.com/title/tt0113540,https://m.media-amazon.com/images/M/MV5BNTNmN2QyNTgtMTk0ZC00NmFhLWJlNzctZmMyYTczZTYyMzA1XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
176,Living in Oblivion,Comedy,1995.0,Living in Oblivion (1995),https://www.imdb.com/title/tt0113677,https://m.media-amazon.com/images/M/MV5BN2U2MDdjZjUtMGU1Ni00MzlkLTllZWQtZmJjNzJmYjE5YjAxXkEyXkFqcGdeQXVyMTA0MjU0Ng@@.jpg
177,Lord of Illusions,Horror,1995.0,Lord of Illusions (1995),https://www.imdb.com/title/tt0113690,https://m.media-amazon.com/images/M/MV5BNDg1OTc0MDQwNl5BMl5BanBnXkFtZTcwMjQ3NDk0NA@@.jpg
178,Love & Human Remains,Comedy|Drama,1993.0,Love & Human Remains (1993),https://www.imdb.com/title/tt0107447,https://m.media-amazon.com/images/M/MV5BYzU2ZjUxYWMtOWU5OC00MjVkLThiMTMtNzhhODg4YjAzMjIyXkEyXkFqcGdeQXVyMjE3MTA1Mw@@.jpg
179,Mad Love,Drama|Romance,1995.0,Mad Love (1995),https://www.imdb.com/title/tt0113729,https://m.media-amazon.com/images/M/MV5BOThlOGJjYWEtMGFmOS00ZjBlLWIwZmUtNzdlNjIxNTU2NDcwL2ltYWdlXkEyXkFqcGdeQXVyNjg4NzYzMzA@.jpg
180,Mallrats,Comedy|Romance,1995.0,Mallrats (1995),https://www.imdb.com/title/tt0113749,https://m.media-amazon.com/images/M/MV5BYzAwNmMyNTEtZWI2MC00OTYzLWFlYzYtMmQ0MTdhYTYwNjNhXkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg
181,Mighty Morphin Power Rangers: The Movie,Action|Children,1995.0,Mighty Morphin Power Rangers: The Movie (1995),https://www.imdb.com/title/tt0113820,https://m.media-amazon.com/images/M/MV5BN2I2Y2I5N2MtMzJhMy00NzE2LThlMzEtNGE0ODA4M2JhOWNiXkEyXkFqcGdeQXVyNTI4MjkwNjA@.jpg
183,Mute Witness,Comedy|Horror|Thriller,1994.0,Mute Witness (1994),https://www.imdb.com/title/tt0110604,https://m.media-amazon.com/images/M/MV5BNTJkYWU2MjQtMGI4Ny00MGZjLWIzN2QtZDFmYWFkNDQ2NzJhXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
184,Nadja,Drama,1994.0,Nadja (1994),https://www.imdb.com/title/tt0110620,https://m.media-amazon.com/images/M/MV5BYWRkYTBkZmQtNTM4OS00MTMxLThiNTEtYzJmMjE2Zjg3ODIyXkEyXkFqcGdeQXVyNDkzNTM2ODg@.jpg
185,The Net,Action|Crime|Thriller,1995.0,The Net (1995),https://www.imdb.com/title/tt0113957,https://m.media-amazon.com/images/M/MV5BNjE4MjQyNjUtZTNmYy00ZmNlLTk2ODUtN2YzODIwNDdkM2EwXkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg
186,Nine Months,Comedy|Romance,1995.0,Nine Months (1995),https://www.imdb.com/title/tt0113986,https://m.media-amazon.com/images/M/MV5BY2U3YTQzYWYtZTBlYi00ZmJjLTkzMjAtOTljYmE5MThhNzk5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
187,Party Girl,Comedy,1995.0,Party Girl (1995),https://www.imdb.com/title/tt0114095,https://m.media-amazon.com/images/M/MV5BNDkxZTY2YzctMDkxNy00NzA0LWE3MDYtNmRlMGQyZGNjZWIxXkEyXkFqcGdeQXVyMTMxMTY0OTQ@.jpg
188,The Prophecy,Fantasy|Horror|Mystery,1995.0,The Prophecy (1995),https://www.imdb.com/title/tt0114194,https://m.media-amazon.com/images/M/MV5BZjM4N2I0ZjYtMTFmNC00ZGQ0LWIzNmMtZDZjNzIwOGM1NzA0XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
189,Reckless,Comedy|Fantasy,1995.0,Reckless (1995),https://www.imdb.com/title/tt0114241,https://m.media-amazon.com/images/M/MV5BMTk4ODEzNDktM2U1ZC00MjhiLWEyMTgtNmI2NGM0ZWE3MTE2XkEyXkFqcGdeQXVyNjExODE1MDc@.jpg
190,Safe,Thriller,1995.0,Safe (1995),https://www.imdb.com/title/tt0114323,https://m.media-amazon.com/images/M/MV5BODliOWEzMTUtZDQ5ZS00ZTBmLTgzNzEtMGVkOTlhYWNkYjE2XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
191,The Scarlet Letter,Drama|Romance,1995.0,The Scarlet Letter (1995),https://www.imdb.com/title/tt0114345,https://m.media-amazon.com/images/M/MV5BMTkxOWQ0OWMtY2E5YS00YjkzLWFjODQtZGY4NTQ5YmE2OGIzXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
193,Showgirls,Drama,1995.0,Showgirls (1995),https://www.imdb.com/title/tt0114436,https://m.media-amazon.com/images/M/MV5BNzcyMjExNjg3OF5BMl5BanBnXkFtZTgwOTY4Mjc1MDE@.jpg
194,Smoke,Comedy|Drama,1995.0,Smoke (1995),https://www.imdb.com/title/tt0114478,https://m.media-amazon.com/images/M/MV5BMjUwYTdiYjItNTgzNS00MmQ3LWJlMDctODMyNTkxMjIxMDgwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTA0MjU0Ng@@.jpg
195,Something to Talk About,Comedy|Drama|Romance,1995.0,Something to Talk About (1995),https://www.imdb.com/title/tt0114496,https://m.media-amazon.com/images/M/MV5BZDhmOTczMjItMzg5NS00OTFiLWEzYTctMjAxMTZmMWVmMmQxXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
196,Species,Horror|Sci-Fi,1995.0,Species (1995),https://www.imdb.com/title/tt0114508,https://m.media-amazon.com/images/M/MV5BMjEzOTkxNTcyM15BMl5BanBnXkFtZTcwOTk0MjI3NA@@.jpg
198,Strange Days,Action|Crime|Drama|Mystery|Sci-Fi|Thriller,1995.0,Strange Days (1995),https://www.imdb.com/title/tt0114558,https://m.media-amazon.com/images/M/MV5BODFkMTBmNjktMjM1Yy00MjY5LTliMGEtM2FhYjE2YjRmN2RkXkEyXkFqcGdeQXVyNzkwMjQ5NzM@.jpg
199,"The Umbrellas of Cherbourg (Parapluies de Cherbourg, Les)",Drama|Musical|Romance,1964.0,"The Umbrellas of Cherbourg (Parapluies de Cherbourg, Les) (1964)",https://www.imdb.com/title/tt0058450,https://m.media-amazon.com/images/M/MV5BMTgyOGE4ZDEtZWFmYi00NTQ1LWE0YzgtZGUyODJjODhkZDBhXkEyXkFqcGdeQXVyMTUzMDUzNTI3.jpg
201,Three Wishes,Drama|Fantasy,1995.0,Three Wishes (1995),https://www.imdb.com/title/tt0114663,https://m.media-amazon.com/images/M/MV5BYTkxYTNjZDUtYWFhYi00NjQ4LWE2YjMtYmU2YjMyZjQwODkxXkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg
202,Total Eclipse,Drama|Romance,1995.0,Total Eclipse (1995),https://www.imdb.com/title/tt0114702,https://m.media-amazon.com/images/M/MV5BOTdiMDEyM2ItOWYzYS00OTM1LWFlYWEtZjdhNWNhNzZmNTQyXkEyXkFqcGdeQXVyMTIzMzQ1ODg4.jpg
203,"To Wong Foo, Thanks for Everything! Julie Newmar",Comedy,1995.0,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",https://www.imdb.com/title/tt0114682,https://m.media-amazon.com/images/M/MV5BYjZmOTU3MjYtY2NhNi00ZmMxLWE5ZDgtNGVlYjVmOWMxYzI4XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
204,Under Siege 2: Dark Territory,Action,1995.0,Under Siege 2: Dark Territory (1995),https://www.imdb.com/title/tt0114781,https://m.media-amazon.com/images/M/MV5BZWFjNzhjZTYtMmYxOS00YTBhLTkxM2YtYTVjMGQwYzMzYWU1XkEyXkFqcGdeQXVyMTUzMDUzNTI3.jpg
205,Unstrung Heroes,Comedy|Drama,1995.0,Unstrung Heroes (1995),https://www.imdb.com/title/tt0114798,https://m.media-amazon.com/images/M/MV5BNGI4YWI4YmYtZTAyMS00NGE0LThlMDUtNmQ1OTcyMGUwNTM1XkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg
206,Unzipped,Documentary,1995.0,Unzipped (1995),https://www.imdb.com/title/tt0114805,https://m.media-amazon.com/images/M/MV5BNjU0NzFiNTgtNWNhMS00MWIzLWFiMDMtMDQ1ODZjZDAyN2VhL2ltYWdlXkEyXkFqcGdeQXVyMjM5NDQzNTk@.jpg
207,Walk in the Clouds,Drama|Romance,1995.0,Walk in the Clouds (1995),https://www.imdb.com/title/tt0114887,https://m.media-amazon.com/images/M/MV5BNGQ5NzI2NWQtODVjZi00NDk1LTg1NmMtZDVlNWMwODZmNGI4XkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg
208,Waterworld,Action|Adventure|Sci-Fi,1995.0,Waterworld (1995),https://www.imdb.com/title/tt0114898,https://m.media-amazon.com/images/M/MV5BYzE4NTRmMDYtNWYzYi00YmNkLTk4NDEtYjFmMDc4ODQ3ODY2XkEyXkFqcGdeQXVyNTUyMzE4Mzg@.jpg
209,White Man's Burden,Drama,1995.0,White Man's Burden (1995),https://www.imdb.com/title/tt0114928,https://m.media-amazon.com/images/M/MV5BYTY1ZjgzZTEtMmQwOS00NzA4LWJlOTYtNzhjNzMzMWY5NmQ3XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
210,Wild Bill,Western,1995.0,Wild Bill (1995),https://www.imdb.com/title/tt0114938,https://m.media-amazon.com/images/M/MV5BMjI0MjI4NDkyOF5BMl5BanBnXkFtZTcwNzQ0NTg3NA@@.jpg
211,The Browning Version,Drama,1994.0,The Browning Version (1994),https://www.imdb.com/title/tt0109340,https://m.media-amazon.com/images/M/MV5BNDU0ZjhjNWEtYTIzNy00ZmRiLWFiNTEtODUwOTdmMjI5ZmU4XkEyXkFqcGdeQXVyMTQ3Njg3MQ@@.jpg
212,Bushwhacked,Adventure|Comedy|Crime|Mystery,1995.0,Bushwhacked (1995),https://www.imdb.com/title/tt0112602,https://m.media-amazon.com/images/M/MV5BM2NlODBjNWQtMDUwNC00MjAzLWFhMWYtNGFiMDliNWY5Y2M5XkEyXkFqcGdeQXVyMDEwMjgxNg@@.jpg
